//version	1.0.0.8																																																																														
//최종수정날짜	2009-04-20 13:44																																																																														
//최종수정자	정만복					1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004			1004	
//상점리스트 아이디	상점이름	하임행운적용비율	상점탭	판매아이템1	아이템1수량		판매아이템2	아이템2수량		판매아이템3	아이템3수량		판매아이템4	아이템4수량		판매아이템5	아이템5수량		판매아이템6	아이템6수량		판매아이템7	아이템7수량		판매아이템8	아이템8수량		판매아이템9	아이템9수량		판매아이템10	아이템10수량		판매아이템11	아이템11수량		판매아이템12	아이템12수량		판매아이템13	아이템13수량		판매아이템14	아이템14수량		판매아이템15	아이템15수량		판매아이템16	아이템16수량		판매아이템17	아이템17수량		판매아이템18	아이템18수량		판매아이템19	아이템19수량		판매아이템20	아이템20수량		판매아이템21	아이템21수량		판매아이템22	아이템22수량		판매아이템23	아이템23수량		판매아이템24	아이템24수량		판매아이템25	아이템25수량		
dwID	Name	LottoRatio	iShopTab	wItemCode1	byItemNum1	IGType1	wItemCode2	byItemNum2	IGType2	wItemCode3	byItemNum3	IGType3	wItemCode4	byItemNum4	IGType4	wItemCode5	byItemNum5	IGType5	wItemCode6	byItemNum6	IGType6	wItemCode7	byItemNum7	IGType7	wItemCode8	byItemNum8	IGType8	wItemCode9	byItemNum9	IGType9	wItemCode10	byItemNum10	IGType10	wItemCode11	byItemNum11	IGType11	wItemCode12	byItemNum12	IGType12	wItemCode13	byItemNum13	IGType13	wItemCode14	byItemNum14	IGType14	wItemCode15	byItemNum15	IGType15	wItemCode16	byItemNum16	IGType16	wItemCode17	byItemNum17	IGType17	wItemCode18	byItemNum18	IGType18	wItemCode19	byItemNum19	IGType19	wItemCode20	byItemNum20	IGType20	wItemCode21	byItemNum21	IGType21	wItemCode22	byItemNum22	IGType22	wItemCode23	byItemNum23	IGType23	wItemCode24	byItemNum24	IGType24	wItemCode25	byItemNum25	IGType25	FieldEnd
62197	섀도우-아르노트(벨트헨)	0	4	31023	1	0	31073	1	0	31123	1	0	31173	1	0	31223	1	0	31273	1	0	31323	1	0	31373	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62173	발키리-페니체(벨트헨)	0	0	93	1	0	10093	1	0	20093	1	0	30093	1	0	0	0	0	108	1	0	10108	1	0	20108	1	0	30108	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62173	발키리-페니체(벨트헨)	0	1	1033	1	0	1083	1	0	1133	1	0	1183	1	0	1233	1	0	1283	1	0	1333	1	0	1383	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62173	발키리-페니체(벨트헨)	0	2	11033	1	0	11083	1	0	11133	1	0	11183	1	0	11233	1	0	11283	1	0	11333	1	0	11383	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62173	발키리-페니체(벨트헨)	0	3	21033	1	0	21083	1	0	21133	1	0	21183	1	0	21233	1	0	21283	1	0	21333	1	0	21383	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62173	발키리-페니체(벨트헨)	0	4	31033	1	0	31083	1	0	31133	1	0	31183	1	0	31233	1	0	31283	1	0	31333	1	0	31383	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62172	엘리-세르(벨트헨)	0	0	139	1	0	10139	1	0	20139	1	0	30139	1	0	0	0	0	154	1	0	10154	1	0	20154	1	0	30154	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62172	엘리-세르(벨트헨)	0	1	1043	1	0	1093	1	0	1143	1	0	1193	1	0	1243	1	0	1293	1	0	1343	1	0	1393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62172	엘리-세르(벨트헨)	0	2	11043	1	0	11093	1	0	11143	1	0	11193	1	0	11243	1	0	11293	1	0	11343	1	0	11393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62172	엘리-세르(벨트헨)	0	3	21043	1	0	21093	1	0	21143	1	0	21193	1	0	21243	1	0	21293	1	0	21343	1	0	21393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62172	엘리-세르(벨트헨)	0	4	31043	1	0	31093	1	0	31143	1	0	31193	1	0	31243	1	0	31293	1	0	31343	1	0	31393	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62157	잡화-우도	0	0	4001	1	0	4002	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	6741	1	0	7278	1	0	7279	1	0	7280	1	0	7281	1	0	7291	1	0	6951	1	0	6952	1	0	6953	1	0	6954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62170	잡화-지볼트	0	0	4001	1	0	4002	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	6741	1	0	7278	1	0	7279	1	0	7280	1	0	7281	1	0	7291	1	0	6951	1	0	6952	1	0	6953	1	0	6954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65424	비밀요원나리샤(랜덤)_비밀상점_벨트헨	0	0	48501	1	0	48505	1	0	48506	1	0	48507	1	0	48508	1	0	48509	1	0	48510	1	0	48511	1	0	48512	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//트링겔상인						0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0	
62004	버서커-노멀(트링겔)	0	0	4	1	0	10004	1	0	20004	1	0	30004	1	0	0	0	0	19	1	0	10019	1	0	20019	1	0	30019	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62004	버서커-노멀(트링겔)	0	1	1004	1	0	1054	1	0	1104	1	0	1154	1	0	1204	1	0	1254	1	0	1304	1	0	1354	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62004	버서커-노멀(트링겔)	0	2	11004	1	0	11054	1	0	11104	1	0	11154	1	0	11204	1	0	11254	1	0	11304	1	0	11354	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62004	버서커-노멀(트링겔)	0	3	21004	1	0	21054	1	0	21104	1	0	21154	1	0	21204	1	0	21254	1	0	21304	1	0	21354	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62004	버서커-노멀(트링겔)	0	4	31004	1	0	31054	1	0	31104	1	0	31154	1	0	31204	1	0	31254	1	0	31304	1	0	31354	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62005	드래곤-파브카(트링겔)	0	0	34	1	0	10034	1	0	20034	1	0	30034	1	0	0	0	0	49	1	0	10049	1	0	20049	1	0	30049	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62005	드래곤-파브카(트링겔)	0	1	1014	1	0	1064	1	0	1114	1	0	1164	1	0	1214	1	0	1264	1	0	1314	1	0	1364	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62005	드래곤-파브카(트링겔)	0	2	11014	1	0	11064	1	0	11114	1	0	11164	1	0	11214	1	0	11264	1	0	11314	1	0	11364	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62005	드래곤-파브카(트링겔)	0	3	21014	1	0	21064	1	0	21114	1	0	21164	1	0	21214	1	0	21264	1	0	21314	1	0	21364	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62005	드래곤-파브카(트링겔)	0	4	31014	1	0	31064	1	0	31114	1	0	31164	1	0	31214	1	0	31264	1	0	31314	1	0	31364	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62050	섀도우-고다드(트링겔)	0	0	64	1	0	10064	1	0	20064	1	0	30064	1	0	0	0	0	79	1	0	10079	1	0	20079	1	0	30079	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62050	섀도우-고다드(트링겔)	0	1	1024	1	0	1074	1	0	1124	1	0	1174	1	0	1224	1	0	1274	1	0	1324	1	0	1374	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62050	섀도우-고다드(트링겔)	0	2	11024	1	0	11074	1	0	11124	1	0	11174	1	0	11224	1	0	11274	1	0	11324	1	0	11374	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62050	섀도우-고다드(트링겔)	0	3	21024	1	0	21074	1	0	21124	1	0	21174	1	0	21224	1	0	21274	1	0	21324	1	0	21374	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62050	섀도우-고다드(트링겔)	0	4	31024	1	0	31074	1	0	31124	1	0	31174	1	0	31224	1	0	31274	1	0	31324	1	0	31374	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62002	발키리-이멜다(트링겔)	0	0	94	1	0	10094	1	0	20094	1	0	30094	1	0	0	0	0	109	1	0	10109	1	0	20109	1	0	30109	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62002	발키리-이멜다(트링겔)	0	1	1034	1	0	1084	1	0	1134	1	0	1184	1	0	1234	1	0	1284	1	0	1334	1	0	1384	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62002	발키리-이멜다(트링겔)	0	2	11034	1	0	11084	1	0	11134	1	0	11184	1	0	11234	1	0	11284	1	0	11334	1	0	11384	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62002	발키리-이멜다(트링겔)	0	3	21034	1	0	21084	1	0	21134	1	0	21184	1	0	21234	1	0	21284	1	0	21334	1	0	21384	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62002	발키리-이멜다(트링겔)	0	4	31034	1	0	31084	1	0	31134	1	0	31184	1	0	31234	1	0	31284	1	0	31334	1	0	31384	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62006	엘리-워터레인(트링겔)	0	0	140	1	0	10140	1	0	20140	1	0	30140	1	0	0	0	0	155	1	0	10155	1	0	20155	1	0	30155	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62006	엘리-워터레인(트링겔)	0	1	1044	1	0	1094	1	0	1144	1	0	1194	1	0	1244	1	0	1294	1	0	1344	1	0	1394	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62006	엘리-워터레인(트링겔)	0	2	11044	1	0	11094	1	0	11144	1	0	11194	1	0	11244	1	0	11294	1	0	11344	1	0	11394	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62006	엘리-워터레인(트링겔)	0	3	21044	1	0	21094	1	0	21144	1	0	21194	1	0	21244	1	0	21294	1	0	21344	1	0	21394	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62006	엘리-워터레인(트링겔)	0	4	31044	1	0	31094	1	0	31144	1	0	31194	1	0	31244	1	0	31294	1	0	31344	1	0	31394	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62026	버서커-하르테(트링겔)	0	0	5	1	0	10005	1	0	20005	1	0	30005	1	0	0	0	0	20	1	0	10020	1	0	20020	1	0	30020	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62026	버서커-하르테(트링겔)	0	1	1005	1	0	1055	1	0	1105	1	0	1155	1	0	1205	1	0	1255	1	0	1305	1	0	1355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62026	버서커-하르테(트링겔)	0	2	11005	1	0	11055	1	0	11105	1	0	11155	1	0	11205	1	0	11255	1	0	11305	1	0	11355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62026	버서커-하르테(트링겔)	0	3	21005	1	0	21055	1	0	21105	1	0	21155	1	0	21205	1	0	21255	1	0	21305	1	0	21355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62026	버서커-하르테(트링겔)	0	4	31005	1	0	31055	1	0	31105	1	0	31155	1	0	31205	1	0	31255	1	0	31305	1	0	31355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62023	드래곤-드레이언(트링겔)	0	0	35	1	0	10035	1	0	20035	1	0	30035	1	0	0	0	0	50	1	0	10050	1	0	20050	1	0	30050	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62023	드래곤-드레이언(트링겔)	0	1	1015	1	0	1065	1	0	1115	1	0	1165	1	0	1215	1	0	1265	1	0	1315	1	0	1365	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62023	드래곤-드레이언(트링겔)	0	2	11015	1	0	11065	1	0	11115	1	0	11165	1	0	11215	1	0	11265	1	0	11315	1	0	11365	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62023	드래곤-드레이언(트링겔)	0	3	21015	1	0	21065	1	0	21115	1	0	21165	1	0	21215	1	0	21265	1	0	21315	1	0	21365	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62023	드래곤-드레이언(트링겔)	0	4	31015	1	0	31065	1	0	31115	1	0	31165	1	0	31215	1	0	31265	1	0	31315	1	0	31365	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62117	섀도우-도허티(트링겔)	0	0	65	1	0	10065	1	0	20065	1	0	30065	1	0	0	0	0	80	1	0	10080	1	0	20080	1	0	30080	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62117	섀도우-도허티(트링겔)	0	1	1025	1	0	1075	1	0	1125	1	0	1175	1	0	1225	1	0	1275	1	0	1325	1	0	1375	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62117	섀도우-도허티(트링겔)	0	2	11025	1	0	11075	1	0	11125	1	0	11175	1	0	11225	1	0	11275	1	0	11325	1	0	11375	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62117	섀도우-도허티(트링겔)	0	3	21025	1	0	21075	1	0	21125	1	0	21175	1	0	21225	1	0	21275	1	0	21325	1	0	21375	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62117	섀도우-도허티(트링겔)	0	4	31025	1	0	31075	1	0	31125	1	0	31175	1	0	31225	1	0	31275	1	0	31325	1	0	31375	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62025	발키리-클레이(트링겔)	0	0	95	1	0	10095	1	0	20095	1	0	30095	1	0	0	0	0	110	1	0	10110	1	0	20110	1	0	30110	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62025	발키리-클레이(트링겔)	0	1	1035	1	0	1085	1	0	1135	1	0	1185	1	0	1235	1	0	1285	1	0	1335	1	0	1385	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62025	발키리-클레이(트링겔)	0	2	11035	1	0	11085	1	0	11135	1	0	11185	1	0	11235	1	0	11285	1	0	11335	1	0	11385	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62025	발키리-클레이(트링겔)	0	3	21035	1	0	21085	1	0	21135	1	0	21185	1	0	21235	1	0	21285	1	0	21335	1	0	21385	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62025	발키리-클레이(트링겔)	0	4	31035	1	0	31085	1	0	31135	1	0	31185	1	0	31235	1	0	31285	1	0	31335	1	0	31385	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62024	엘리-미노(트링겔)	0	0	141	1	0	10141	1	0	20141	1	0	30141	1	0	0	0	0	156	1	0	10156	1	0	20156	1	0	30156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62024	엘리-미노(트링겔)	0	1	1045	1	0	1095	1	0	1145	1	0	1195	1	0	1245	1	0	1295	1	0	1345	1	0	1395	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62024	엘리-미노(트링겔)	0	2	11045	1	0	11095	1	0	11145	1	0	11195	1	0	11245	1	0	11295	1	0	11345	1	0	11395	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62024	엘리-미노(트링겔)	0	3	21045	1	0	21095	1	0	21145	1	0	21195	1	0	21245	1	0	21295	1	0	21345	1	0	21395	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62024	엘리-미노(트링겔)	0	4	31045	1	0	31095	1	0	31145	1	0	31195	1	0	31245	1	0	31295	1	0	31345	1	0	31395	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62007	드웨인(트링겔)	0	0	4001	1	0	4002	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	6741	1	0	7278	1	0	7279	1	0	7280	1	0	7281	1	0	7291	1	0	6951	1	0	6952	1	0	6953	1	0	6954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62022	라만	0	0	4001	1	0	4002	1	0	4193	1	0	6622	1	0	7241	1	0	3301	1	0	6741	1	0	7278	1	0	7279	1	0	7280	1	0	7281	1	0	7291	1	0	6951	1	0	6952	1	0	6953	1	0	6954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65423	비밀요원나리샤(랜덤)_비밀상점_벨트헨	0	0	48501	1	0	48505	1	0	48506	1	0	48507	1	0	48508	1	0	48509	1	0	48510	1	0	48511	1	0	48512	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//에텔레인상인						0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0			0	
62051	버서커-니힐(에텔레인)	0	0	6	1	0	10006	1	0	20006	1	0	30006	1	0	0	0	0	21	1	0	10021	1	0	20021	1	0	30021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62051	버서커-니힐(에텔레인)	0	1	1006	1	0	1056	1	0	1106	1	0	1156	1	0	1206	1	0	1256	1	0	1306	1	0	1356	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62051	버서커-니힐(에텔레인)	0	2	11006	1	0	11056	1	0	11106	1	0	11156	1	0	11206	1	0	11256	1	0	11306	1	0	11356	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62051	버서커-니힐(에텔레인)	0	3	21006	1	0	21056	1	0	21106	1	0	21156	1	0	21206	1	0	21256	1	0	21306	1	0	21356	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
