//	//맵스크립트_Kr	행	13	141					//입장권수		//마을(필드)1																																	
//	//2005-4-4	열	1	99					//야숲:1개필요		//캐릭터셀렉트2																																	
//				//1~500미션맵					//수로:3개필요		//미션3																																	
//Version	0.0.0.3			//501~1000보스방					//설원:5개필요		//헌팅4																																	
//	//최종수정:	이정환		//1001~5000헌팅맵					//용족:7개필요		//퀘스트5																																	
//	//수정일자	2009-09-22		//5001~10000퀘스트맵							//PVP6																																	
//	//			//10001~마을맵							//이벤트7					//0을값설정없음(헌팅인터페이스에서유저가직접작업)										//마을에서불러올수있는미션지역코드																		
//	//	//맵계열									//길드전8				//미션:30헌팅:40											//야수의숲=1						//마을에서불러올수있는PVP지역코드						//마을에서불러올수있는경쟁헌팅지역코드						
//	//미션맵		//분류를위한네임항목								//공성전9				//제한레벨			//영역ID참조(0은모든ID중랜덤)								//지하수로=2						//야수의숲=20001						//야수의숲=40001						
//	//										//필드10															//설원=3						//지하수로=20002						//지하수로=40002						
											//경쟁헌팅11															//용족의계곡=4						//설원=20003						//설원=40003						
	56101	30506	헬론의성(상층부)	50567	51567	50006	0	0	0	0	10	0	1	0	90	0	0	0	0	0	0	1	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	//EP2필드																																											
//	58001	31001	코르토크해안필드	50567	51567	50006	0	0	0	0	10	0	1	0	0	0	0	0	0	1	0	1	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	58002	31002	갈레노아정글	50567	51567	50006	0	0	0	0	10	0	1	0	0	0	0	0	0	1	0	1	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	//이벤트맵																																											
	60001	5001	저탑1등급	55007	0	55003	55003	0	0	1	13	0	1	10	1	135	0	STR0	0	0	31	4	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	60101	5002	저탑2등급	55008	0	55003	55003	0	0	1	13	0	1	10	1	135	0	STR0	0	0	31	8	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	60201	5003	저탑3등급	55009	0	55003	55003	0	0	1	13	0	1	10	1	135	0	STR0	0	0	31	12	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	60301	5004	저탑4등급	55010	0	55003	55003	0	0	1	13	0	1	10	1	135	0	STR0	0	0	31	12	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	60401	5005	저탑5등급	55013	0	55003	55003	0	0	1	13	0	1	10	1	135	0	STR0	0	0	31	9	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	//GM필드맵																																											
	10005	10005	GM맵	51539	51540	51537	0	0	0	0	10	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	//북경올림픽이벤트																																											
	60016	5106	추석이벤트	55014	0	0	0	0	0	0	13	0	1	10	1	135	0	STR0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	//몬트샤인공방전이벤트																																											
	60017	5107	몬트샤인공방전	55022	0	0	55022	0	0	0	13	4	1	10	1	135	0	STR0	0	0	31	1	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	//08년크리스마스이벤트																																											
	60018	5108	크리스마스이벤트	55023	0	0	0	0	0	0	13	3	1	1	1	135	0	STR0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	//타락한사원맵																																											
	12001	12001	타락한사원11_40구간	55016	0	0	55015	0	0	0	13	2	1	0	11	40	0	0	0	0	31	1	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	12002	12002	타락한사원41_60구간	55017	0	0	55015	0	0	0	13	2	1	0	41	60	0	0	0	0	31	1	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	12003	12003	타락한사원61_80구간	55018	0	0	55015	0	0	0	13	2	1	0	61	80	0	0	0	0	31	1	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	12004	12004	타락한사원81_100구간	55019	0	0	55015	0	0	0	13	2	1	0	81	100	0	0	0	0	31	1	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	12005	12005	타락한사원101_115구간	55020	0	0	55015	0	0	0	13	2	1	0	101	115	0	0	0	0	31	1	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	12006	12006	타락한사원116_130구간	55021	0	0	55015	0	0	0	13	2	1	0	116	135	0	0	0	0	31	1	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	//08년크리스마스이벤트																																											
	60019	5109	몬스터콜로세움1레벨	55024	0	0	0	0	0	0	13	0	1	10	1	135	0	STR0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	60020	5110	몬스터콜로세움2레벨	55024	0	0	0	0	0	0	13	0	1	10	1	135	0	STR0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	60021	5111	몬스터콜로세움3레벨	55024	0	0	0	0	0	0	13	0	1	10	1	135	0	STR0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	60022	5112	몬스터콜로세움4레벨	55024	0	0	0	0	0	0	13	0	1	10	1	135	0	STR0	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	//지역점령전																																											
	64001	64001	야수의숲(숲의입구)	50800	51511	50001	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64002	64002	야수의숲(무너진성벽의숲)	50801	51512	50001	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64003	64003	야수의숲(야수동굴)	50802	51513	50001	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64004	64004	야수의숲(자피르호수)	50803	51514	50001	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64005	64005	야수의숲(연금술사의길)	50804	51515	50001	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64101	64101	지하수로(혼란의통로)	50805	51521	50002	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64102	64102	지하수로(녹슨수문의지하수로)	50806	51522	50002	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64103	64103	지하수로(엄숙한복도)	50807	51523	50002	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64104	64104	지하수로(미완의기념관)	50808	51524	50002	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64105	64105	지하수로(서쪽미로의지하수로)	50809	51525	50002	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64106	64106	지하수로(동쪽미로의지하수로)	50810	51546	50002	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64201	64201	설원(설원의땅)	50811	51531	50003	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64202	64202	설원(얼어붙은정원)	50812	51532	50003	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64203	64203	설원(얼음수정궁전)	50813	51533	50003	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64204	64204	설원(요새의성역)	50814	51534	50003	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64205	64205	설원(폐허의탑)	50815	51535	50003	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64301	64301	화산(붉은용암의계곡)	50816	51541	50004	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64302	64302	화산(울부짖는골짜기)	50817	51542	50004	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64303	64303	화산(피의분화구)	50818	51543	50004	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64304	64304	화산(고룡의무덤)	50819	51545	50004	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64305	64305	화산(카르완의분화구)	50820	51544	50004	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64401	64401	아이올트(고통의묘지)	50821	51550	50005	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64402	64402	아이올트(허물어진성)	50822	51551	50005	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64403	64403	아이올트(사교의지하제단)	50823	51552	50005	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64404	64404	아이올트(저주받은석실외부)	50824	51553	50005	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64405	64405	아이올트(저주받은석실내부)	50825	51554	50005	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64406	64406	아이올트(사라진혼령의감옥외부)	50826	51555	50005	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64407	64407	아이올트(사라진혼령의감옥내부)	50827	51556	50005	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64501	64501	헬론의성(네벨의늪지대)	50828	51562	50006	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64502	64502	헬론의성(브론즈문시티)	50829	51563	50006	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64503	64503	헬론의성(하층부)	50830	51564	50006	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64504	64504	헬론의성(1층)	50831	51565	50006	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64505	64505	헬론의성(중층부)	50832	51566	50006	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	64506	64506	헬론의성(상층부)	50833	51567	50006	0	0	0	0	14	0	1	0	1	135	0	STR0	STR1	0	31	1	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
